policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,prem_paying_term,dur_elapsed,ann_prem,PCODE
6104,50,F,16,1,750000,6,0,23330,2
6105,46,F,16,1,215000,6,14,18071,7
6106,60,F,16,1,943000,6,61,18067,3
6107,31,M,16,1,704000,6,0,19593,4
6108,37,M,22,1,370000,12,262,17698,3
6109,26,M,22,1,375000,12,99,16986,8
6110,29,M,16,1,383000,6,109,2932,6
6111,50,F,22,1,438000,12,22,14444,3
6112,57,M,16,1,694000,6,146,3436,2
6113,58,F,16,1,861000,6,0,20234,8
6114,37,M,22,1,312000,12,213,1720,10
6115,29,M,16,1,432000,6,11,2674,3
6116,43,M,22,1,998000,12,213,3387,8
6117,31,F,16,1,648000,6,176,16536,1
6118,28,M,16,1,969000,6,99,6361,8
6119,26,F,16,1,797000,6,182,5608,7
6120,53,M,16,1,417000,6,171,18010,1
6121,45,M,16,1,314000,6,87,2307,9
6122,39,F,16,1,279000,6,154,2722,7
6123,46,F,16,1,597000,6,121,18311,10
6124,39,F,22,1,383000,12,207,9409,3
6125,34,F,16,1,776000,6,0,4066,10
6126,36,M,22,1,754000,12,33,22148,10
6127,26,M,22,1,550000,12,190,9030,8
6128,57,M,22,1,127000,12,115,7147,5
6129,25,F,16,1,548000,6,77,2368,9
6130,54,F,16,1,790000,6,0,5936,10
6131,44,F,16,1,221000,6,0,23751,10
6132,36,F,22,1,331000,12,93,2234,2
6133,35,F,22,1,637000,12,78,16950,9
6134,37,F,22,1,306000,12,25,5115,6
6135,38,M,22,1,777000,12,191,14447,8
6136,51,M,16,1,279000,6,126,6073,5
6137,39,M,16,1,582000,6,164,7887,8
6138,55,F,16,1,821000,6,186,3755,6
6139,36,M,22,1,446000,12,238,19335,1
6140,29,F,16,1,406000,6,150,2009,4
6141,58,M,16,1,723000,6,182,13295,4
6142,25,M,16,1,301000,6,0,10321,7
6143,47,F,22,1,848000,12,22,5990,3
6144,45,F,16,1,879000,6,166,18585,7
6145,31,F,16,1,463000,6,0,11525,1
6146,55,F,16,1,879000,6,5,11814,2
6147,53,F,22,1,206000,12,211,8907,10
6148,60,M,16,1,484000,6,102,21756,8
6149,35,F,22,1,185000,12,45,19777,5
6150,36,F,22,1,715000,12,215,22494,4
6151,46,M,16,1,819000,6,169,20358,9
6152,39,M,16,1,538000,6,0,7163,6
6153,44,F,16,1,680000,6,95,20889,3
6154,43,F,16,1,920000,6,158,18996,10
6155,44,F,16,1,635000,6,139,4749,3
6156,57,F,22,1,245000,12,211,20164,4
6157,26,M,16,1,455000,6,77,2967,3
6158,45,F,16,1,513000,6,81,14255,10
6159,51,M,16,1,805000,6,54,13037,1
6160,33,F,22,1,370000,12,113,24807,9
6161,54,M,16,1,340000,6,0,15697,10
6162,32,F,22,1,419000,12,12,17055,5
6163,37,M,22,1,147000,12,178,8417,4
6164,33,F,22,1,830000,12,59,1002,9
6165,29,M,16,1,541000,6,134,6708,10
6166,47,M,16,1,697000,6,0,3310,7
6167,49,M,22,1,972000,12,160,17345,8
6168,50,F,22,1,159000,12,262,9830,1
6169,31,M,16,1,227000,6,0,4636,8
6170,51,F,16,1,786000,6,10,13167,3
6171,59,M,16,1,313000,6,153,1859,10
6172,45,M,16,1,562000,6,3,20907,8
6173,31,F,16,1,329000,6,18,7796,10
6174,33,M,16,1,441000,6,0,19439,2
6175,40,M,16,1,979000,6,0,18162,2
6176,59,M,22,1,489000,12,229,18747,7
6177,34,M,16,1,419000,6,141,10424,7
6178,34,M,22,1,750000,12,113,7390,10
6179,25,M,16,1,532000,6,158,17138,4
6180,36,F,22,1,105000,12,136,19219,8
6181,49,M,22,1,521000,12,200,22097,9
6182,52,F,16,1,366000,6,14,7715,6
6183,28,M,16,1,207000,6,0,22341,9
6184,27,F,16,1,319000,6,0,22543,1
6185,50,F,22,1,263000,12,140,5599,10
6186,42,M,16,1,630000,6,99,21078,9
6187,25,F,16,1,558000,6,102,20079,10
6188,43,F,16,1,888000,6,0,11288,3
6189,50,F,22,1,866000,12,73,21277,7
6190,59,F,22,1,347000,12,57,23811,1
6191,30,M,22,1,991000,12,192,17133,3
6192,28,F,22,1,551000,12,184,18718,4
6193,52,M,16,1,717000,6,57,16095,2
6194,45,F,16,1,935000,6,73,20659,4
6195,58,M,22,1,347000,12,227,2622,6
6196,60,F,22,1,324000,12,53,12529,1
6197,31,F,16,1,639000,6,0,4841,4
6198,37,M,22,1,646000,12,246,18975,6
6199,26,M,22,1,702000,12,140,8650,8
6200,50,M,22,1,815000,12,57,13195,5
6201,44,M,16,1,717000,6,0,6108,6
6202,60,F,16,1,998000,6,0,22691,1
6203,41,F,16,1,779000,6,0,14704,3
6204,51,F,22,1,931000,12,166,1090,8
6205,49,M,22,1,264000,12,51,4737,5
6206,31,F,16,1,113000,6,64,10450,3
6207,39,M,22,1,148000,12,158,22046,10
6208,33,M,16,1,589000,6,179,22335,7
6209,36,F,16,1,991000,6,29,21670,3
6210,45,M,22,1,964000,12,84,2890,2
6211,37,M,16,1,243000,6,9,14104,2
6212,25,F,16,1,327000,6,77,5852,2
6213,28,F,22,1,980000,12,117,20386,10
6214,57,M,16,1,208000,6,81,1930,9
6215,38,F,22,1,422000,12,5,14576,4
6216,40,F,22,1,235000,12,145,15691,4
6217,29,F,16,1,307000,6,148,21357,7
6218,55,F,16,1,695000,6,86,7950,8
6219,48,F,16,1,890000,6,0,11265,5
6220,28,F,22,1,540000,12,139,21552,10
6221,43,F,22,1,212000,12,18,21045,5
6222,53,M,22,1,851000,12,141,17253,2
6223,28,F,16,1,744000,6,134,12358,4
6224,42,M,16,1,914000,6,13,21999,2
6225,54,M,22,1,697000,12,206,10701,2
6226,31,M,16,1,958000,6,43,18212,6
6227,53,M,16,1,686000,6,0,11398,6
6228,49,M,16,1,458000,6,0,3838,3
6229,44,F,16,1,395000,6,29,2442,6
6230,43,M,16,1,207000,6,172,15743,1
6231,60,F,16,1,866000,6,173,5167,6
6232,49,M,22,1,190000,12,253,3436,7
6233,42,M,22,1,558000,12,125,16116,5
6234,37,M,16,1,584000,6,23,6890,10
6235,25,M,16,1,824000,6,21,10915,1
6236,40,F,16,1,962000,6,74,23816,5
6237,57,M,22,1,102000,12,59,7282,2
6238,51,F,16,1,837000,6,183,6714,1
6239,28,M,22,1,739000,12,113,1335,3
6240,46,M,22,1,729000,12,129,4676,1
6241,37,M,16,1,265000,6,61,17197,2
6242,35,F,16,1,171000,6,103,5095,7
6243,44,F,22,1,906000,12,204,13602,4
6244,48,M,22,1,225000,12,149,16136,5
6245,27,F,16,1,399000,6,0,11619,8
6246,47,M,16,1,279000,6,82,14010,6
6247,25,F,16,1,868000,6,152,21200,10
6248,30,M,16,1,957000,6,100,12828,4
6249,49,M,22,1,625000,12,219,24192,8
6250,45,F,16,1,102000,6,0,8526,8
6251,41,M,22,1,169000,12,26,11726,1
6252,25,M,16,1,330000,6,135,22212,10
6253,42,M,16,1,741000,6,111,20719,8
6254,58,F,16,1,696000,6,0,5918,5
6255,55,F,22,1,440000,12,4,11498,4
6256,53,F,16,1,210000,6,24,12188,1
6257,40,M,22,1,729000,12,196,5638,5
6258,46,M,16,1,111000,6,155,19448,4
6259,59,F,16,1,242000,6,51,17125,3
6260,58,M,22,1,657000,12,124,24067,6
6261,58,F,22,1,836000,12,233,23180,5
6262,30,M,16,1,958000,6,73,7274,9
6263,57,F,22,1,327000,12,210,13543,10
6264,52,F,16,1,603000,6,153,22867,6
6265,47,F,22,1,890000,12,48,15168,9
6266,36,M,16,1,673000,6,0,24943,5
6267,60,F,16,1,459000,6,38,5257,5
6268,43,M,22,1,649000,12,255,7502,9
6269,44,F,22,1,975000,12,77,21961,8
6270,57,F,16,1,661000,6,82,7704,1
6271,46,M,22,1,519000,12,32,22897,2
6272,32,M,16,1,249000,6,0,9423,5
6273,50,M,22,1,962000,12,32,23503,8
6274,35,F,16,1,728000,6,31,6839,8
6275,49,M,16,1,794000,6,91,18480,7
6276,37,M,22,1,779000,12,79,18793,7
6277,38,F,16,1,752000,6,185,4595,2
6278,48,M,22,1,907000,12,212,3666,7
6279,32,M,22,1,492000,12,245,4411,1
6280,42,M,22,1,220000,12,211,10764,2
6281,25,F,22,1,282000,12,115,14382,8
6282,49,F,16,1,213000,6,115,17302,5
6283,59,M,16,1,937000,6,0,15976,1
6284,38,F,16,1,140000,6,0,9855,4
6285,46,F,16,1,965000,6,58,14687,10
6286,60,F,22,1,712000,12,168,5609,4
6287,42,F,22,1,772000,12,33,1489,10
6288,28,F,22,1,326000,12,182,7682,2
6289,32,F,22,1,965000,12,18,10978,7
6290,42,F,22,1,831000,12,60,3382,1
6291,49,M,22,1,893000,12,253,12240,6
6292,27,M,22,1,550000,12,39,1012,7
6293,58,F,16,1,699000,6,67,5093,7
6294,42,F,16,1,148000,6,10,24898,4
6295,36,M,16,1,589000,6,74,8163,8
6296,47,M,16,1,403000,6,173,22336,8
6297,47,M,16,1,673000,6,10,7309,3
6298,35,M,22,1,664000,12,130,16781,8
6299,36,M,22,1,941000,12,92,12732,7
6300,34,F,22,1,595000,12,241,2394,4
6301,26,M,22,1,152000,12,38,13191,7
6302,27,M,16,1,108000,6,9,4057,10
6303,42,F,22,1,114000,12,232,3816,7
6304,51,F,16,1,451000,6,154,13883,8
6305,49,F,22,1,677000,12,213,16733,6
6306,47,F,16,1,318000,6,57,23609,4
6307,57,F,22,1,707000,12,174,8483,8
6308,37,M,16,1,550000,6,101,23092,8
6309,48,F,16,1,930000,6,0,19206,7
6310,27,M,16,1,215000,6,148,2235,9
6311,42,F,22,1,855000,12,194,10733,6
6312,57,M,22,1,776000,12,156,13297,8
6313,41,M,22,1,173000,12,213,24763,7
6314,42,F,16,1,240000,6,148,3491,6
6315,34,F,16,1,770000,6,0,12983,8
6316,55,F,22,1,888000,12,111,16359,2
6317,54,F,22,1,498000,12,216,22236,2
6318,52,M,16,1,761000,6,0,5670,3
6319,40,M,16,1,418000,6,0,9721,1
6320,53,F,22,1,452000,12,123,13636,1
6321,46,F,16,1,542000,6,145,15311,7
6322,34,M,22,1,746000,12,194,1833,3
6323,29,M,16,1,976000,6,31,17807,4
6324,49,M,16,1,783000,6,0,1598,6
6325,33,F,16,1,179000,6,84,15222,7
6326,53,M,16,1,494000,6,68,9248,5
6327,39,F,22,1,582000,12,12,11196,6
6328,42,M,22,1,103000,12,242,18593,3
6329,37,F,22,1,240000,12,231,15501,8
6330,47,M,16,1,708000,6,107,8692,2
6331,29,M,16,1,450000,6,136,12789,7
6332,45,M,22,1,257000,12,178,10335,5
6333,49,M,16,1,340000,6,20,24333,8
6334,36,M,16,1,876000,6,92,21014,6
6335,25,F,16,1,771000,6,110,9667,3
6336,50,M,16,1,254000,6,20,4803,1
6337,40,F,16,1,641000,6,53,2561,1
6338,28,M,16,1,211000,6,0,5874,5
6339,37,M,22,1,202000,12,176,12898,9
6340,48,M,16,1,886000,6,89,16384,4
6341,28,F,22,1,797000,12,56,4496,4
6342,38,F,16,1,609000,6,115,15983,5
6343,27,F,16,1,749000,6,33,16798,6
6344,39,F,16,1,931000,6,0,7377,2
6345,26,M,22,1,391000,12,153,7642,8
6346,44,F,16,1,468000,6,125,13465,6
6347,53,M,16,1,999000,6,171,12471,6
6348,31,F,22,1,329000,12,235,4448,7
6349,52,F,16,1,177000,6,2,16602,8
6350,27,M,16,1,202000,6,108,18274,6
6351,54,M,22,1,873000,12,9,17976,9
6352,39,F,22,1,699000,12,118,18819,3
6353,60,M,16,1,796000,6,90,1803,3
6354,44,F,22,1,151000,12,98,20696,7
6355,35,F,16,1,853000,6,65,14826,4
6356,47,M,16,1,155000,6,109,24437,3
6357,51,M,16,1,932000,6,0,17112,2
6358,55,M,16,1,128000,6,157,3452,4
6359,60,M,22,1,331000,12,73,18312,4
6360,28,M,16,1,943000,6,0,3507,5
6361,45,M,22,1,690000,12,59,3438,2
6362,32,M,16,1,346000,6,92,20528,3
6363,36,F,16,1,488000,6,0,14890,1
6364,33,M,16,1,327000,6,0,15093,5
6365,57,F,16,1,863000,6,118,2602,8
6366,57,F,16,1,563000,6,144,7837,4
6367,41,F,22,1,187000,12,217,14279,8
6368,34,M,16,1,368000,6,173,19592,3
6369,45,M,16,1,234000,6,144,9056,9
6370,44,M,22,1,813000,12,108,23288,5
6371,31,M,22,1,738000,12,181,3607,5
6372,42,M,22,1,485000,12,41,6049,4
6373,60,F,16,1,242000,6,34,7632,4
6374,38,M,16,1,836000,6,176,23969,10
6375,28,M,16,1,363000,6,66,9553,10
6376,45,M,16,1,596000,6,0,24661,2
6377,45,M,22,1,652000,12,141,11799,5
6378,55,M,16,1,304000,6,139,19084,4
6379,30,F,16,1,580000,6,0,2040,7
6380,35,F,16,1,272000,6,115,8457,8
6381,51,M,16,1,925000,6,180,16107,10
6382,34,F,22,1,300000,12,25,9624,10
6383,40,F,22,1,755000,12,21,21700,1
6384,53,F,22,1,640000,12,94,7536,5
6385,36,M,22,1,871000,12,174,6279,4
6386,35,M,16,1,140000,6,181,21565,8
6387,32,M,22,1,463000,12,144,21916,2
6388,41,M,22,1,536000,12,130,19130,6
6389,33,F,22,1,532000,12,170,5444,1
6390,36,F,16,1,831000,6,158,20985,6
6391,53,M,16,1,709000,6,25,9216,6
6392,39,M,16,1,873000,6,137,7009,5
6393,34,F,16,1,832000,6,174,18809,9
6394,55,M,16,1,263000,6,0,11306,3
6395,37,F,16,1,236000,6,125,7080,6
6396,51,M,16,1,729000,6,190,23663,4
6397,49,F,22,1,994000,12,197,9567,6
6398,37,M,16,1,543000,6,178,15654,7
6399,57,F,16,1,138000,6,60,2755,7
6400,30,F,16,1,267000,6,31,21806,4
6401,59,M,16,1,990000,6,0,14088,5
6402,59,M,22,1,651000,12,203,14815,10
6403,57,M,16,1,304000,6,84,15026,6
6404,29,M,16,1,861000,6,181,19194,9
6405,50,M,22,1,359000,12,148,15001,2
6406,48,M,16,1,525000,6,75,12298,4
6407,31,M,22,1,864000,12,38,4020,1
6408,54,F,22,1,201000,12,130,14578,6
6409,42,F,22,1,445000,12,18,20096,8
6410,37,M,22,1,482000,12,15,12380,2
6411,41,F,22,1,779000,12,154,8670,5
6412,46,F,16,1,487000,6,138,24005,5
6413,52,M,22,1,144000,12,63,3061,2
6414,59,F,22,1,566000,12,156,20445,3
6415,31,F,22,1,207000,12,79,3821,9
6416,52,M,16,1,543000,6,148,6758,9
6417,58,M,16,1,838000,6,0,24933,2
6418,37,M,22,1,813000,12,28,8439,2
6419,32,F,22,1,295000,12,90,8778,6
6420,59,M,22,1,183000,12,127,18342,3
6421,45,F,16,1,648000,6,100,23987,9
6422,36,F,22,1,189000,12,168,2898,6
6423,60,M,16,1,513000,6,61,18028,1
6424,27,M,22,1,229000,12,23,1002,6
6425,33,F,16,1,594000,6,41,11287,9
6426,43,F,16,1,427000,6,160,15530,3
6427,51,M,22,1,583000,12,102,12302,2
6428,51,M,22,1,601000,12,250,12353,5
6429,46,M,16,1,344000,6,29,23794,3
6430,32,F,22,1,367000,12,232,5437,4
6431,43,F,16,1,480000,6,32,10138,2
6432,25,F,16,1,250000,6,0,24087,7
6433,31,M,16,1,201000,6,43,2209,1
6434,57,F,16,1,542000,6,5,2826,6
6435,39,F,22,1,518000,12,236,12661,6
6436,53,M,16,1,940000,6,116,7485,1
6437,41,F,22,1,107000,12,39,16340,2
6438,52,F,22,1,993000,12,73,24052,4
6439,26,F,22,1,737000,12,221,1222,3
6440,53,F,22,1,754000,12,36,20112,4
6441,25,F,16,1,476000,6,95,13173,5
6442,34,M,16,1,572000,6,111,11875,5
6443,49,M,22,1,353000,12,141,13610,4
6444,52,F,22,1,197000,12,94,18433,2
6445,56,F,16,1,264000,6,42,16637,5
6446,32,M,22,1,460000,12,140,6706,6
6447,60,M,22,1,497000,12,77,6596,5
6448,28,M,22,1,287000,12,228,20802,2
6449,43,M,16,1,576000,6,131,18718,8
6450,30,F,22,1,213000,12,126,11092,2
6451,37,M,16,1,734000,6,3,4892,10
6452,48,M,22,1,260000,12,224,12381,4
6453,51,F,22,1,713000,12,194,12119,6
6454,57,F,16,1,586000,6,105,4324,9
6455,36,M,22,1,902000,12,212,20812,6
6456,57,M,22,1,895000,12,46,21170,10
6457,32,M,22,1,622000,12,150,5931,5
6458,40,M,16,1,567000,6,0,1675,2
6459,29,M,16,1,743000,6,60,18777,2
6460,29,F,16,1,899000,6,0,10187,10
6461,52,F,16,1,493000,6,0,17537,6
6462,41,M,16,1,822000,6,170,2004,4
6463,54,M,16,1,111000,6,11,5828,8
6464,35,M,16,1,648000,6,10,17861,2
6465,44,M,22,1,321000,12,245,11274,10
6466,31,M,22,1,620000,12,33,17346,1
6467,53,F,22,1,268000,12,112,10940,9
6468,56,M,16,1,679000,6,58,1435,10
6469,57,M,16,1,702000,6,48,13101,5
6470,27,M,22,1,299000,12,67,23311,9
6471,47,M,16,1,861000,6,13,18663,2
6472,34,M,22,1,850000,12,109,7067,8
6473,38,F,16,1,614000,6,171,4032,6
6474,28,F,16,1,721000,6,21,21412,5
6475,59,M,16,1,215000,6,135,1799,6
6476,26,M,16,1,650000,6,0,20240,4
6477,45,M,16,1,856000,6,72,2081,6
6478,26,F,16,1,555000,6,18,11187,5
6479,46,M,16,1,681000,6,0,18574,7
6480,58,F,22,1,570000,12,197,24125,3
6481,31,M,16,1,370000,6,14,8967,2
6482,41,M,16,1,953000,6,134,12708,4
6483,58,M,22,1,220000,12,80,14998,5
6484,35,M,22,1,710000,12,250,24890,5
6485,31,F,16,1,850000,6,20,24590,5
6486,54,M,16,1,647000,6,26,20227,3
6487,41,M,22,1,545000,12,1,13081,10
6488,55,M,22,1,210000,12,136,14991,3
6489,39,M,16,1,226000,6,169,9546,8
6490,27,F,16,1,713000,6,86,1688,5
6491,56,M,16,1,432000,6,113,5098,3
6492,29,F,22,1,979000,12,157,19532,9
6493,27,F,22,1,225000,12,147,24339,7
6494,53,M,16,1,210000,6,34,1148,1
6495,36,M,22,1,694000,12,2,9825,9
6496,50,M,22,1,266000,12,170,7936,10
6497,33,F,22,1,325000,12,235,17844,1
6498,57,F,22,1,281000,12,194,15066,4
6499,56,F,16,1,568000,6,98,12450,10
6500,53,F,16,1,635000,6,65,13087,3
6501,42,F,22,1,984000,12,66,11827,2
6502,49,M,22,1,330000,12,206,16285,9
6503,27,F,16,1,956000,6,0,1769,2
6504,32,F,22,1,955000,12,9,23726,8
6505,53,M,22,1,917000,12,235,15201,8
6506,29,F,16,1,452000,6,31,23547,1
6507,50,F,16,1,797000,6,83,17871,3
6508,35,F,16,1,340000,6,128,5270,9
6509,31,M,22,1,542000,12,229,24345,4
6510,27,F,22,1,939000,12,22,22471,5
6511,42,F,16,1,590000,6,0,5610,5
6512,36,F,22,1,479000,12,35,17023,7
6513,39,F,16,1,631000,6,0,24105,1
6514,32,F,22,1,302000,12,184,3338,4
6515,55,M,22,1,798000,12,44,1366,7
6516,58,M,22,1,220000,12,236,15591,6
6517,38,F,16,1,566000,6,63,14416,5
6518,31,F,22,1,352000,12,77,1040,5
6519,33,F,22,1,771000,12,3,11427,9
6520,56,M,22,1,875000,12,179,19714,4
6521,58,M,16,1,515000,6,144,5004,2
6522,56,F,16,1,266000,6,17,21950,8
6523,41,M,16,1,548000,6,47,6567,1
6524,53,F,22,1,543000,12,37,18812,1
6525,39,F,22,1,459000,12,50,16253,9
6526,53,F,16,1,613000,6,84,21142,3
6527,28,F,22,1,538000,12,8,6494,10
6528,44,M,16,1,989000,6,133,16356,2
6529,44,M,22,1,668000,12,23,11714,5
6530,51,M,22,1,406000,12,17,5218,1
6531,31,M,16,1,539000,6,0,15199,7
6532,30,M,22,1,788000,12,104,19613,7
6533,40,F,16,1,920000,6,0,6821,8
6534,27,M,22,1,103000,12,197,1193,9
6535,31,F,22,1,784000,12,12,13319,5
6536,40,F,22,1,482000,12,149,9460,9
6537,60,M,16,1,829000,6,172,15729,6
6538,57,M,16,1,740000,6,86,3602,2
6539,53,M,22,1,715000,12,228,5210,8
6540,42,F,22,1,982000,12,231,13741,4
6541,55,F,22,1,729000,12,262,15694,6
6542,40,M,16,1,811000,6,0,4361,1
6543,35,M,22,1,271000,12,253,18943,6
6544,49,M,22,1,202000,12,94,21175,2
6545,46,M,16,1,154000,6,0,22880,5
6546,52,F,22,1,307000,12,112,9338,2
6547,46,M,16,1,637000,6,150,19977,8
6548,36,M,16,1,267000,6,95,18345,6
6549,59,M,16,1,474000,6,0,23847,1
6550,37,M,22,1,808000,12,170,12609,8
6551,45,F,22,1,808000,12,97,9201,5
6552,35,F,16,1,731000,6,134,10423,4
6553,52,F,22,1,847000,12,77,2959,1
6554,55,F,22,1,772000,12,160,19270,5
6555,50,M,22,1,874000,12,198,15094,9
6556,42,F,16,1,334000,6,142,2628,3
6557,26,M,16,1,542000,6,88,10523,1
6558,25,M,22,1,797000,12,71,8377,9
6559,44,M,22,1,881000,12,74,4786,2
6560,49,F,16,1,338000,6,160,21169,5
6561,46,F,16,1,444000,6,0,11887,7
6562,38,M,22,1,366000,12,155,6383,7
6563,60,F,22,1,821000,12,64,1909,6
6564,33,F,16,1,296000,6,186,10627,10
6565,49,M,22,1,412000,12,216,7081,9
6566,56,F,16,1,322000,6,160,14544,7
6567,31,F,16,1,447000,6,172,1938,5
6568,33,F,22,1,663000,12,93,19870,3
6569,53,M,22,1,644000,12,204,3642,3
6570,60,F,22,1,769000,12,166,20915,10
6571,51,F,22,1,418000,12,199,21219,8
6572,49,F,22,1,854000,12,55,7924,10
6573,28,F,22,1,540000,12,176,1195,4
6574,56,F,16,1,499000,6,51,8919,10
6575,54,M,22,1,861000,12,121,12924,7
6576,53,M,22,1,932000,12,11,1385,2
6577,39,M,22,1,206000,12,169,13268,7
6578,26,F,22,1,964000,12,84,8868,3
6579,28,F,22,1,135000,12,215,2561,6
6580,60,M,16,1,188000,6,53,24524,2
6581,44,M,22,1,282000,12,222,15058,8
6582,42,F,22,1,938000,12,149,10791,9
6583,44,M,22,1,441000,12,233,12782,8
6584,28,M,22,1,941000,12,225,24223,8
6585,33,F,22,1,213000,12,106,5689,6
6586,33,F,22,1,626000,12,129,11297,1
6587,58,F,22,1,807000,12,135,8581,6
6588,33,M,16,1,639000,6,37,23942,10
6589,27,F,22,1,550000,12,83,21493,4
6590,38,F,16,1,284000,6,12,5676,1
6591,48,M,16,1,576000,6,76,14022,1
6592,52,M,16,1,982000,6,28,14689,2
6593,53,M,16,1,151000,6,119,13920,9
6594,58,M,16,1,545000,6,122,10288,8
6595,28,F,22,1,225000,12,8,12462,4
6596,39,F,16,1,296000,6,177,24007,6
6597,28,F,16,1,772000,6,0,4037,5
6598,36,F,22,1,433000,12,35,1884,7
6599,31,M,16,1,523000,6,83,3428,2
6600,33,M,22,1,757000,12,80,9270,6
6601,39,M,22,1,793000,12,48,19543,3
6602,51,M,16,1,301000,6,0,10798,5
6603,46,F,22,1,647000,12,94,1914,10
6604,35,F,16,1,160000,6,145,6290,2
6605,28,F,16,1,750000,6,29,24530,6
6606,51,F,16,1,505000,6,30,16771,4
6607,27,M,16,1,366000,6,0,21207,2
6608,49,M,16,1,910000,6,0,19187,9
6609,42,F,16,1,446000,6,0,23707,10
6610,45,F,16,1,182000,6,0,3126,7
6611,57,F,22,1,463000,12,97,13710,2
6612,38,M,16,1,810000,6,80,4181,4
6613,55,M,16,1,671000,6,171,1958,2
6614,34,M,16,1,242000,6,143,9884,1
6615,34,F,22,1,951000,12,255,6621,3
6616,41,F,16,1,501000,6,28,19209,5
6617,32,F,22,1,729000,12,54,7147,7
6618,39,M,22,1,275000,12,235,18820,2
6619,28,M,16,1,890000,6,126,18942,3
6620,43,F,22,1,261000,12,173,24873,8
6621,30,M,16,1,954000,6,47,15346,7
6622,56,M,16,1,913000,6,139,3720,8
6623,37,F,22,1,494000,12,123,15909,6
6624,42,M,22,1,812000,12,32,9195,5
6625,43,F,16,1,428000,6,8,20035,7
6626,26,F,22,1,336000,12,123,20021,2
6627,44,M,22,1,101000,12,117,23428,2
6628,40,M,16,1,382000,6,5,3808,8
6629,37,F,16,1,1000000,6,114,7400,7
6630,43,F,16,1,643000,6,54,13294,2
6631,47,F,16,1,425000,6,0,7962,10
6632,57,F,22,1,652000,12,20,17539,10
6633,52,M,22,1,506000,12,32,21360,10
6634,48,F,22,1,717000,12,21,4668,2
6635,58,F,16,1,877000,6,180,23426,5
6636,43,F,22,1,250000,12,231,18529,10
6637,35,M,22,1,781000,12,35,21295,8
6638,42,F,16,1,578000,6,33,13663,8
6639,46,M,22,1,124000,12,45,20164,2
6640,28,F,16,1,689000,6,171,8295,3
6641,53,F,22,1,982000,12,149,3870,3
6642,28,M,16,1,998000,6,176,19722,7
6643,59,M,16,1,674000,6,136,21181,4
6644,55,F,16,1,111000,6,0,23822,4
6645,42,F,22,1,450000,12,42,16227,10
6646,40,F,22,1,546000,12,95,11882,9
6647,44,M,22,1,426000,12,68,23775,6
6648,34,M,16,1,921000,6,0,11894,2
6649,56,M,16,1,897000,6,0,13034,3
6650,51,F,16,1,348000,6,135,14682,9
6651,38,F,22,1,904000,12,227,23901,1
6652,39,F,16,1,284000,6,189,11977,2
6653,39,F,16,1,667000,6,0,18527,5
6654,34,M,22,1,903000,12,10,4422,10
6655,52,M,22,1,508000,12,105,3903,9
6656,49,M,22,1,171000,12,178,1187,10
6657,47,F,22,1,986000,12,94,5656,6
6658,32,F,16,1,843000,6,185,19576,2
6659,26,F,22,1,664000,12,12,18473,6
6660,49,M,16,1,914000,6,0,9032,6
6661,51,M,16,1,332000,6,0,16745,5
6662,32,F,16,1,736000,6,0,9130,9
6663,49,F,16,1,217000,6,0,1761,9
6664,46,M,16,1,994000,6,67,11234,4
6665,43,M,16,1,233000,6,191,20397,10
6666,50,F,22,1,800000,12,111,14354,1
6667,31,F,22,1,292000,12,192,8131,4
6668,40,M,22,1,340000,12,3,16232,2
6669,28,M,16,1,480000,6,69,7465,7
6670,43,F,16,1,802000,6,15,14990,7
6671,47,F,22,1,431000,12,224,18501,3
6672,59,F,22,1,316000,12,100,5254,4
6673,41,M,22,1,575000,12,202,2687,7
6674,40,M,16,1,469000,6,109,15733,4
6675,60,F,22,1,148000,12,123,15525,4
6676,45,M,16,1,693000,6,175,16607,8
6677,32,F,16,1,427000,6,45,2959,2
6678,58,M,22,1,799000,12,36,15173,6
6679,40,F,16,1,142000,6,16,19101,8
6680,28,F,16,1,386000,6,41,2600,9
6681,45,F,22,1,935000,12,97,6106,4
6682,36,M,16,1,811000,6,0,7901,3
6683,34,F,16,1,635000,6,167,18672,9
6684,30,F,16,1,562000,6,54,22429,2
6685,44,M,22,1,112000,12,181,5258,7
6686,49,M,16,1,852000,6,142,5228,1
6687,30,M,16,1,372000,6,104,3413,2
6688,32,M,16,1,450000,6,56,22065,9
6689,29,F,22,1,637000,12,245,24452,4
6690,45,M,22,1,654000,12,123,24350,8
6691,52,F,22,1,968000,12,136,12605,9
6692,50,F,16,1,385000,6,74,12829,8
6693,30,F,22,1,289000,12,108,10148,6
6694,55,F,22,1,479000,12,232,10079,5
6695,40,M,22,1,635000,12,67,14679,4
6696,45,F,16,1,451000,6,0,18200,3
6697,52,F,16,1,364000,6,47,18584,3
6698,46,M,16,1,245000,6,13,13914,2
6699,49,M,22,1,820000,12,174,18718,3
6700,34,F,22,1,249000,12,161,20351,9
6701,44,F,22,1,798000,12,16,9283,10
6702,37,M,22,1,978000,12,59,9106,3
6703,52,M,16,1,121000,6,0,16303,9
6704,33,M,16,1,653000,6,74,3204,10
6705,53,M,22,1,678000,12,164,19034,7
6706,40,F,22,1,349000,12,184,15363,10
6707,49,M,22,1,254000,12,127,20337,9
6708,43,F,22,1,672000,12,111,20879,1
6709,38,F,16,1,526000,6,135,12636,4
